star,date,info,content
평점5,23.04.26.,선택: 갤럭시 S23 256GB (그린),배송도 하루만에 오고 새제품 저렴하게 받아서 매우 만족합니다. 보내주신 액정보호필름과 실리콘케이스도 감사히 잘 쓰겠습니다
평점5,23.02.24.,용량: 256GB / 색상: 라벤더,S22 사려다 S23 가격도 혜택도 너무 좋아서 라방할때 겟!! 디자인이며 색이며 뭐하나 빠지는게 없어요~ 무광이라 지문 안남는것도 너무 좋네요ㅋㅋ 잘 쓸께요^^
평점5,23.04.05.,컬러: 크림,상품과 배송 모두 만족합니다.5년만에 핸드폰을 교체했는데 정말 좋네요.색상도 마음에 들고요.
평점5,23.05.18.,선택: 갤럭시 S23 256GB (팬텀블랙),좋은 상품 좋은 가격에 판매해주셔서 감사해요~ 케이스와 액정필름까지 세트라서 더욱 만족스럽습니다 번창하세요~
평점5,23.02.15.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 [ZEFKOO],생각이상으로 터치감도 좋고 크기도 딱 제 손에 맞고 좋아요. 색상도 크림색 맘에 드네요
평점5,23.02.20.,제3자 정보제공 동의: 동의합니다 / 색상: 라벤더 [LIFKOO],예뻐요 카메라 진짜 좋으네요 완전 맘에 듭니다사전구매로 혜택도 잘 받고 용량 업글도 좋아요배송 진짜 뻘라서 구매 다음날 24시간도 안되서 받았네요.
평점5,23.07.09.,상세페이지안내내용동의: 동의함 / 컬러: 팬텀블랙,오랜만에 콤팩트한 사이즈의 폰을 쓰니까 가볍고 좋아요. 블랙 색상도 예뻐요
평점5,23.03.22.,정보없음,색도 이쁘고 좋은데 생각보다 작고 케이스 끼니 무거워요 그래도 잘써볼게요
평점5,23.03.23.,모델선택: 갤럭시S23 256GB / 색상선택: 라벤더,어머니 사드렸는데 마음에 들어하세요. 라벤더가 은은한 색이라 예쁩니다.
평점5,23.03.11.,모델선택: 갤럭시S23 512GB / 색상선택: 크림,갤럭시 중 디자인 넘 이뻐용ㅋㅋ구입할까말까 고민했는데 넘 맘에 들어요
평점5,23.03.04.,컬러(256GB): 256라벤더,배송 빠르고 너무 이쁘네요..다른 색상 품절이라 라벤더로 했눈데 예뻐요
평점5,23.09.14.,모델선택: 256GB / 색상선택: 블랙,어제 00시에 주문했는데 벌써 도착했네요잘 쓸게요 블랙 예뻐요
평점5,23.04.07.,모델선택: 256GB / 색상선택: 블랙,라이브 방송 중 구매했습니다.배송도 바로 다음날 오고 블랙 색상 깔끔하고 예쁘네요.만족합니다.
평점5,23.06.10.,컬러: 블랙,갤럭시 s23 자급제폰 좋아요. 크기도 적당해요. 작동잘됩니다.
평점5,23.10.18.,모델선택: 256GB / 색상선택: 라벤더,어머님이 너무좋아하시네요핸드폰 라이브방송때 가격 너무좋게 구매해서 기분좋습니다 사업 번창하세요❤️
평점5,23.03.08.,컬러(256GB): 256크림,이틀만에 받았구요. 크림색 깔끔하니 예뻐요 ㅎㅎ 아이폰쓰다 넘어왔는데 맘에들어요~^^ 사은품으로 주는 케이스도 임시로 당분간 쓸만할 것 같아요.
평점5,23.09.05.,색상: 크림,배송 빨리 와서 너무 좋고디자인도 색상도 마음에 들어요
평점5,23.06.07.,용량: 256GB / 색상: 라벤더,배송도 빠르고 제품도 이쁘고 좋아요! 저렴하게 잘샀어요
평점5,23.09.04.,선택: 갤럭시 S23 256GB (팬텀블랙),사이즈도 딱 좋고 배터리도 하루종일 오래가서 좋아요!
평점5,23.03.31.,컬러(256GB): 256블랙,배송이 매우 빨랐습니다저렴하게 잘 샀어요 만족해요
평점4,23.06.21.,용량: S23 512G / 색상: 라벤더,가볍고 색도 예뻐요 인터넷에서 볼땐 보라색이 진해보였는데 여리한 연보라색이에요S21에 비해 세로 크기는 조금 작네요
평점5,23.04.12.,상세페이지안내내용동의: 동의함 / 컬러: 그린,성능 디자인 최고입니다 카메라가 넘 좋아요
평점5,23.04.05.,정보없음,초등 6학년 딸이 매우 좋아해요.크기도 굿!
평점5,23.07.06.,용량: S23 512G / 색상: 크림,오래오래 이쁘게 함께하길 바라봅니다사이즈도 디자인도 너무 맘에 들어요ㅠ
평점5,23.03.09.,용량: 512GB / 색상: 팬텀블랙,처음은 LG V50S 사용자였지만 갤럭시 S23으로 넘어가길 잘한듯싶습니다! 일반 플러스 고민했는데 일반 아주 만족합니다!!오랫동안 잘 사용하겠습니다 감사합니다!
평점5,23.06.17.,용량: S23플러스 256GB / 색상: 라벤더,색도 예쁘고 첫 자급젠데 만족합니다
평점5,23.04.07.,컬러(256GB): 256크림,좋아요. 새제품 저렴하게 잘샀어요.
평점5,23.04.12.,정보없음,"색상고민했었는데 생각보다 블랙색상 이쁘네요, 가격도 싸구요"
평점5,23.06.27.,용량: S23플러스 256GB / 색상: 크림,바로 배송되서 너무 좋네요!크림색상 너무 예뻐요! 잘쓰겠습니다!
평점5,23.02.21.,제3자 정보제공 동의: 동의합니다 / 색상: 팬텀블랙 [ZKFKOO],갤럭시 S23은 디자인이 아이폰이네요.후면 카메라배열보고 알수있을정도입니다.성능이나 디자인이 너무 좋네요. 만족합니다.
평점5,23.06.02.,정보없음,배송은 빠르고 제품은 만족합니다. 사은품도 잘 받았어요. 받고 나니 가격이 더 저렴해져 아쉽네요
평점5,23.02.24.,제3자 정보제공 동의: 동의합니다 / 색상: 라벤더 [LIFKOO],라벤더 크림 고민하다 라벤더샀어요 색상 너무이뻐요 사진에 안담기네요 용량업그레이드너무 맘에들어요
평점5,23.06.06.,정보없음,처음 S23나왔을때 만족해서 추가로 다른 색상 라벤더로 추가구매하네요.좋아요.디자인 컬러 다만족하네요.
평점5,23.10.20.,용량: S23울트라 512GB / 색상: 라벤더,너무 마음에 듭니다핸드폰도 마음에 들고 포장도 종이포장 둘둘말아서 왔어요주소 잘못입력하는바람에 돌고돌아 받았지만 마음에 듭니다!
평점5,23.07.06.,선택: 갤럭시 S23 256GB (팬텀블랙),부모님 휴대전화 잘 바꿔드렸습니다! 부모님 세대는 생소한 아이폰보다 갤럭시 좋아하시네요. 가성비 좋고 작동 잘하고 생각보다 품질 퀄리티가 좋아보이네요. 감사합니다.
평점5,23.05.07.,상세페이지안내내용동의: 동의함 / 컬러: 크림,카메라 화질 너무 좋습니다ㅠㅠ 여행가기 전에 바꾸길 잘한 것 같네요. 배송도 가격도 만족합니다.
평점4,23.05.17.,컬러: 라벤더,색상 고민했는데 예뻐서 마음에 들어요^^빠른배송 감사합니다!!
평점5,23.06.21.,용량: S23플러스 256GB / 색상: 크림,합리적인 가격에 너무 잘샀어요ㅎㅎ 색도 너무이쁘고 배송도 진짜 빠릅니다!! 오늘 보내주신 충전기까지 받았어요!!
평점5,23.03.05.,선택: 갤럭시 S23 256GB (크림),배송 빠르고 좋아요! 보상판매는 안되지만 저렴하게 사서 좋아요
평점5,23.06.29.,정보없음,색상과 크기가 적당하고 고급스럽습니다.특별히 사용하던 폰보다 사진이 잘나옵니다.빠른배송 감사합니다.
평점5,23.03.11.,컬러(256GB): 256크림,너무너무 이쁘죠~~라벤더 하려고했는데 크림이 더이뻐보여 크림 찜꽁   했어요~친절한 판매자님 감사합니다~~
평점5,23.04.11.,선택: 갤럭시 S23 256GB (팬텀블랙),빠른도착 감사합니다~! 팬텀블랙 예뻐요 ㅎㅎ
평점5,23.02.25.,모델선택: 갤럭시S23 256GB / 색상선택: 라벤더,색이뿝니다.  이쁘네요. 예쁩니다
평점5,23.04.30.,선택: 갤럭시 S23 256GB (라벤더),싸게 잘 샀어요 감사합니다ㅎㅎ
평점5,23.06.16.,용량: S23 512G / 색상: 라벤더,드디어 구매했습니다.휴대폰 바꿀 때 돼서 고민 많이 했는데 할인하길래 샀어요.배송도 빠르고 색상도 마음에 듭니다. 상담도 친절하게 잘 해주셔서 감사합니다.
평점5,23.04.04.,색상: 크림,지금 보니 가격이 내려가있네요ㅠ 아쉽지만 배송도 빠르고 제품도 하자없어서 좋아요:-) 사은품도 감사합니다.
평점5,23.02.18.,제3자 정보제공 동의: 동의합니다 / 색상: 팬텀블랙 [ZKFKOO],"잘 작동해요. 판매 사이트가 없어져서 불안하지만..카드캐시백, 상품권, 사은품도 잘 진행되겠죠?;;;"
평점5,23.06.17.,용량: S23 256GB / 색상: 팬텀블랙,배송이 매우 빠릅니다.저녁 늦게 주문했는데 그 다음날 도착할줄은 몰랐네요
평점5,23.10.18.,용량: S23 256GB / 색상: 크림,아이폰14프로 쓰다가 업무상 갤럭시23 구매하였는데 카메라가 장난 없네요
평점5,23.06.20.,용량: S23 512G / 색상: 크림,"배송 빨리왓고, 큰 이상 없이 온거 같아요.핸드폰이 작아서 좋네요"
평점4,23.03.15.,컬러(256GB): 256그린,S23 색상용량이 잘못왔는데다음날 교체해주셨습니다~ 사은품도요
평점5,23.08.22.,모델선택: 256GB / 색상선택: 그린,기존 라벨이 없는건지 원래 그런건지 모르겠네요. 반품 상품인지.. 미개봉 상품 같기는 한데 귀찮아서 그냥 사용합니다.
평점5,23.03.31.,색상: 크림,휴대폰이 안전하게 올 수 있게 포장 잘해주셨어요~
평점5,23.06.17.,용량: S23 256GB / 색상: 크림,배송 아주 빠르고 폰이 예쁘면서 성능도 좋습니다
평점5,23.09.06.,색상: 크림,갤럭시23 잘니왔대서 이번에 바꿧는데 쾌적하네요
평점5,23.10.03.,모델선택: 256GB / 색상선택: 라벤더,예뽀요!!노트10쓰다가 넘어갔는데 빠르고 좋네요
평점5,23.06.07.,선택: 갤럭시 S23 256GB (그린),스마트폰을 8년정도  사용하다보니 안되는 어플이 많아 구매하게 되었습니다. 확실히 최신폰이다 보니 성능이 다릅니다. 크기도 딱이고 가격도 적당하고 배송도 빠르네요^^
평점5,23.02.19.,제3자 정보제공 동의: 동의합니다 / 색상: 그린 [ZGFKOO],장인어른 효도폰으로 구매빠르고 좋네요
평점5,23.08.30.,정보없음,아직 안켜봤지만 빠른배송 감사합니닿
평점5,23.11.11.,정보없음,좋은가격 제조연월23년11월 완전 쌔삥
평점5,23.03.11.,컬러(256GB): 256크림,어머니 폰바꿔드림 겁나 좋아하심
평점5,23.03.08.,선택: 갤럭시 S23 256GB (그린),배송도 잘오고 핸드폰도 좋네요.
평점5,23.04.12.,선택: 갤럭시 S23 256GB (크림),빠른배송 꼼꼼한 포장 감사해요
평점5,23.07.30.,색상선택: 라벤더,배송빠르고 포상상태 굿입니다
평점5,23.03.18.,컬러(256GB): 256크림,잘받았습니다.  잘사용할께요
평점5,23.02.15.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 [ZEFKOO],빠른 배송으로 잘 받았습니다
평점5,23.03.13.,선택: 갤럭시 S23 256GB (크림),생긱했던대로 좋았습니다.
평점5,23.07.19.,색상선택: 블랙,배송 포장 모두 굿입니다
평점5,23.02.14.,제3자 정보제공 동의: 동의합니다 / 색상: 라벤더 [LIFKOO],"라이브 방송으로 할아버지 할머니 효도폰으로 구매했는데 혜택도 잘 받았고, 배송 상태도 안전하게 잘 수령했습니다~!"
평점4,23.06.25.,용량: S23 256GB / 색상: 팬텀블랙,진짜..뽁뽁이 해주는게 뭐가 어렵다고 좀 너무하긴하네요ㅠㅠ 배송은 빨랐어요
평점5,23.10.06.,용량: S23플러스 512GB / 색상: 크림,자급제는 처음구입했는데배송도 빠르고 고등학생 조카 선물로 구입했는데용량.색상 더 만족하네요
평점5,23.04.08.,컬러(256GB): 256블랙,배송이 엄청 빨랐어요공홈보다 빠르게 제품을 받을 수 있어서 좋았고문제없이 잘 배송되었습니다!
평점5,23.03.03.,정보없음,구매하고싶은제품 가격 좋게 잘 구매했어요 
평점5,23.06.26.,용량: S23울트라 512GB / 색상: 팬텀블랙,감사합니다 교환절차도 친절하셨고 모든면에 만족합니다 감사합니다~!
평점5,23.10.18.,모델선택: 256GB / 색상선택: 그린,배송은 뭐 엄청빠르구요ㅎㅎ 혜택 좋을 때  구매했어요~^^
평점5,23.09.14.,용량: S23울트라 512GB / 색상: 그린,12일 밤에 결제했는데 13일 오전에 배송됐어요 총알배송입니다~ 23년 1월 생산 제품으로 왔고 이상 없어요😀
평점5,23.06.21.,용량: S23 256GB / 색상: 팬텀블랙,좋은 가격에 빠른 배송!충전기 사은품까지👍🏻
평점5,23.04.10.,색상: 크림,배송도 빠르고 상품 안전하게 잘도착했어요ㅎㅎ 핸드폰도 예쁘고 사은품도 잘받았습니다!!
평점5,23.06.19.,용량: S23 256GB / 색상: 그린,주문하고 바로 다음날 도착했어요. 사은품 충전기는 그다음날 따로 왔어요.
평점5,23.04.15.,정보없음,당일배송 받을 수 있어 정말 좋았습니다~ 같이 주신 케이스도 마음에 들어요! 크림색 예쁘고 마음에 듭니다. 볼륨키랑 전원키가 같은 쪽에 있는게 적응이 안되지만 차차 적응되겠죠! 
평점5,23.06.21.,용량: S23 256GB / 색상: 그린,좋습니다 잘쓰고있습니다
평점5,23.07.06.,상세페이지안내내용동의: 동의함 / 컬러: 그린,실물은 그린이 깡패네요 색 존예.. 아이폰 갬성 남...상품명 잡화로 써주시는 센스랑 포장 꼼꼼해서 좋았습니다. 비 와서 걱정했는데 상자 모서리만 살짝 젖고 안에는 비닐뽁뽁이랑 종이완충재로 둘둘 말려있어서 멀쩡했어요~!
평점5,23.02.25.,정보없음,노트20에서 S23으로 바꿧는데 화면넘김이 부드럽고 전체적으로 빨라서 좋네요. 핸드폰 사이즈는 성인남성 기준 한손에 들어와서 편하고 바지뒤에 튀어나오지 않고 수납이 잘 됩니다. 
평점5,23.05.12.,정보없음,저는 사전예약으로 샀지만 부모님은 일반구매여서 좀 아쉬웠지만 제품이 워낙 잘나오고 카드사 청구할인 적용이 되어 아주 마음에 듭니다^^자급제폰은 하이마트가 짱이네요^^
평점5,23.06.17.,용량: S23 256GB / 색상: 라벤더,"조금이라도 저렴하게 구매해서 좋네요! 울트라는 너무 크다고 하셔서 S23으로 구매했어요, 라벤더가 이미지보다 실물 색상이 더 환하고 예쁩니다. 익일 출고된 충전기도 잘 받았습니다."
평점5,23.09.25.,모델선택: 256GB / 색상선택: 그린,아빠 휴대폰 울트라는 무겁다해서 이걸로 했는데 화면 작은걸 좀 답답해하시네요 아쉽...그래도 가볍고 색감 예뻐요! 어두운데서 보면 블랙같아요
평점5,23.05.10.,상세페이지안내내용동의: 동의함 / 컬러: 그린,휴대폰 바꾸려고 알아보다가 공식사이트보다 좀 더 저렴해서 구매했어요! 그린 색상 넘 고급져요. 사은품으로 투명젤리케이스랑 액정필름 주셔서 잘 사용중입니다!
평점5,23.06.01.,정보없음,"여태 써본 갤럭시중 최고인게 당연한거지만만족감이 생각했던것보다 큽니다. 주변에 추천해도 좋을만큼 디자인, 성능 나무랄게 없네요. "
평점5,23.10.21.,색상: 팬텀 블랙,"네이버 내일 도착 보장 상품이라좋았고, 라이브 방송 혜택 으로 더 좋은 혜택으로 구매할수 있었어요함께 첨부한 사진은 받자마자 찍은사진입니다카메라도 좋고 작동도 잘되네요만족 스럽습니다"
평점5,23.04.05.,정보없음,하루만에 바로도착~~!!s22울트라 쓰다가 너무커서 갈아탔는데너무 예쁘고 아담합니다 정신없이 뜯어서 교체하느라 사진을 못찍었네요 ㅋ 번창하세요~
평점4,23.06.23.,용량: S23울트라 512GB / 색상: 라벤더,휴대폰은 와이프가 맘에 들어합니다. 다만 쿠폰 오류 적용 같은데 3만원 정도 비싸게 결제 된것은 답변만 애매하고 아쉽네요
평점5,23.03.13.,선택: 갤럭시 S23 256GB (그린),고민의 연속이었는데 좋은 선택이었던 것 같네요. 속도며 카메라며...후아~~^^ S21 분실 후 1년 넘게 인고의 시간을 보냈는데 23은 오래오래 함께 하길 바래봅니다^^ 번창하세요~
평점5,23.06.16.,용량: S23 256GB / 색상: 라벤더,남편 핸드폰 바꿔줬어요~ 사전예약때 못사서 그 이후로 가격이 안좋아서 못샀는데 포인트로 할인을 많이 해주ㅓ서 샀네여 저렴하게샀어요!
평점5,23.06.29.,용량: S23울트라 512GB / 색상: 그린,한달 고민하다가 라이브 방송 보고 구매했어요 도착보장으로 다음날 바로 받았어요^^ 혜택도 많고 잘쓰겠습니다. 충전기는 언제 주시나요?
평점5,23.03.28.,컬러(256GB): 256크림,괜찮아요 기존에 쓰던 갤럭시 폰보다는 작지만 손에 한번에 들어와서 만족합니다. 사진 화질을 기대하긴했는데.. 만족합니당ㅎ.ㅎ   필름도 주시고 배송도 빠르게왔어요 !
평점5,23.06.20.,용량: S23플러스 256GB / 색상: 크림,정말 하루만에 배송왔네요너무 오랜만에 폰을 바꿔 정신은 없지만 최신폰 바꾸게 되어 기분 좋아요 싸게 사서 더 좋구요오래 쓰고 또 여기서 바꾸려구요친구에게도 소개할 생각이네요
평점4,23.04.16.,컬러(256GB): 256라벤더,생각보다 사이즈가 작네요. 화면이 작아서 우려가 되었으나 금방 적응. 작으니까 한손에들고 쓰기에 좋습니다.
평점5,23.08.26.,모델선택: 512GB / 색상선택: 크림,갑자기 폰액정이 나가서라이브일정이랑 딱 맞아서주문했네요자급제는첨이지만ㅎㅎ비싼요금제내고 싶지않아서구입했어요크림색이쁘네용ㅎ
평점5,23.04.19.,정보없음,자급제폰으로 하이마트에서 2번째 구매네요 배송도 빠르고 가격도 저렴하게 사서 만족합니다 잘 사용하겠습니다디자인도 너무 깔끔하니 이쁩니다.
평점5,23.04.07.,컬러: 블랙,좋은 상품 을 저렴 하게 구입 해서 잘 쓰고있네요~  빠른 배송도 너무 만족하고~~  이곳 한강shop에 서  구입 하길 정말 잘 한것같습니다~***
평점5,23.03.24.,컬러(256GB): 256블랙,배송 빠르고 가격 좋아요.필름지가 너무 얇긴 한데 들뜸없이 잘 붙네요.만족입니다.
평점5,23.04.02.,컬러(256GB): 256그린,갤20 쓰다가 액정 깨져서 샀는데 너무 좋네요 디자인하며 컬러까지 맘에 쏙 듭니다
평점5,23.03.15.,모델선택: 갤럭시S23 256GB / 색상선택: 크림,"기존에 노트를 써서 좀 작은 폰으로 바꾸고 싶었는데 무게, 크기 다 맘에 듭니다."
평점5,23.02.25.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 2/28 순차출고 [ZEFKOO],아이폰 오래 쓰다가 처음으로 갤럭시로 바꿨는데 예쁘고 맘에 들어요!! 잘쓸께요
평점5,23.07.24.,용량: S23울트라 256GB / 색상: 그린,아버지 생신 선물로 드렸는데엄청 만족하고 사용 중이세요~어머니도 욕심 내시는데다음에 또 구매할게요ㅋ
평점5,23.03.24.,컬러(256GB): 256크림,배송 빠르고 좋아요 이번 디자인 참 잘나온것같아요 액정필름 구린건 모르겠고 강화유리필름만 붙이다 이런거 붙이려하니 붙이기 너무 어렵네요 한개 버리고 한개 성공함
평점5,23.03.17.,용량: 256GB / 색상: 팬텀블랙,s20 사용하다가 자급제폰 라이브 때 구매해서 기기변경하니 좋습니다. 여러 모델 중 고민 많았는데 만족합니다. 또 구매할게요.
평점5,23.09.25.,모델선택: 256GB / 색상선택: 크림,기본 256기가 크림 주문했는데넘 만족해요ㅎㅎ색상도 이쁘고 잘쓰고있어요!
평점5,23.04.27.,색상;그린{ZGEKOO}[1개],배송이 빠르고 상품이 좋아요. 그린 샀는데 색이 예쁘고 사진이 잘 찍혀요.
평점5,23.05.18.,정보없음,좋아요 배송도 빨리오고 제품도 고급스럽네요 비싸서 문제지 맘에들어요
평점5,23.03.18.,컬러(256GB): 256크림,크림색 이뻐요^^주문하고 하루만에 받았어요 배송 굿굿^^뽁뽁이 쌓여왔는데 제거하고 찍은 사진이에요~
평점5,23.05.06.,모델선택: 256GB / 색상선택: 크림,이번 디자인 너무 예뻐서 케이스 끼우고 다니기 아까울 정돕니다~ 크림색도 너무 마음에 들고 짱이에요!
평점5,23.02.15.,제3자 정보제공 동의: 동의합니다 / 색상: 라벤더 [LIFKOO],디자인도 이쁘고 확실히 빠르네요배터리 성능도 좋고 만족스럽습니다
평점5,23.04.14.,선택: 갤럭시 S23 256GB (크림),와이프 선물입니다. 너무 좋아하네요 크림색 초이스는 잘한것 같아요
평점5,23.04.29.,색상: 그린,이쁘네요 너무만족합니다사은품이 있음 더좋을텐데라는 아쉬움이...
평점5,23.05.15.,정보없음,오랜만에 신형으로 교체했더니 너무 좋네요 색상도 맘애들고 좋아요
평점5,23.02.15.,제3자 정보제공 동의: 동의합니다 / 색상: 라벤더 [LIFKOO],너무 예뻐요노트쓰다가 바꿔서  불편한점이 있지만 평면화면 좋아요
평점4,23.09.16.,용량: S23플러스 256GB / 색상: 크림,주문하고 다음날 바로 받았어요.진짜 빠르네요. 크림색 너무 이뻐요
평점5,23.10.25.,색상: 라벤더,부모님 폰 바꿔드릴려고 샀는데사이즈도 적당하고 색도 맘에드네요
평점5,23.07.10.,모델선택: 256GB / 색상선택: 라벤더,충전기도 주고 포인트도 많이 줘서 잘 구매했어요색이 너무 예뻐요
평점5,23.06.06.,컬러: 블랙,배송빠르고  포장상태  좋아요 저렴하게 구매했고 성능도좋으네요
평점5,23.07.02.,색상: 크림,싸게 잘 산것 같아요. 선물해 줬는데 성능도 좋고 사진도 잘나와요
평점5,23.09.04.,색상: 크림,아이폰 쓰다가 갤럭시로 넘어가는데 s23 넘사네요 너무 이뻐요~ 배송도빠르고 너무 만족합니다-!!
평점5,23.02.15.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 [ZEFKOO],넘넘 예쁘네요ㅠㅠ 계속 갤쓰 유저인데 역대급으로 예뻐요 굿!!!!
평점5,23.03.14.,컬러(256GB): 256크림,배송이 빨라서 바로 받을 수 있어서 좋았어요. 크림색 예쁩니다.
평점5,23.04.04.,컬러(256GB): 256그린,"상품 너무 잘받았어요~ 챙겨주신 케이스, 필름도 잘쓰겠습니다:)"
평점5,23.07.29.,용량: S23 256GB / 색상: 라벤더,어머니 폰 느려서 바꿔드렸는데 너무 좋아하시네요 만족합니다
평점5,23.03.10.,선택: 갤럭시 S23 256GB (크림),"생각했던것보다 더 존예.... S23, S23+ 중에 고민했지만 차이점 별로 없는 S23 기본 선택! 나름 저렴한 가격에 잘 산것같네요~ 흠 없는 기기로 잘 보내주셔서 감사합니다!"
평점5,23.06.28.,용량: S23울트라 256GB / 색상: 라벤더,빠르게 잘 받았습니다!역시 라벤더가 제일 예쁜 것 같아요ㅎㅎ
평점5,23.04.01.,컬러(256GB): 256그린,깔끔하고 좋습니다. 폰 속도도 월등히 높아졌네요. 잘 쓸게요.
평점5,23.04.03.,색상: 팬텀 블랙,배송도 빠르고 너무 조아여!!!!가격도 저렴하게 잘산것같아요
평점5,23.06.29.,용량: S23울트라 512GB / 색상: 크림,갤럭시 s23 울트라 너무 좋네요!! 진작 사길 잘했습니당 ㅎㅎ
평점5,23.03.15.,선택: 갤럭시 S23 256GB (팬텀블랙),사용할수록 마음에 드네요^^ 같이보내주신 케이스도 좋아요
평점5,23.06.20.,용량: S23플러스 256GB / 색상: 크림,크림색 깔끔하고 예쁘네요!배터리는 듣던대로 깡패입니다.
평점5,23.04.22.,선택: 갤럭시 S23 256GB (크림),배송도 정말 빠르구 기계도 너무 맘에들어요!같이주신 케이스 및 필름도 있어서 너무 좋습니다
평점5,23.08.29.,모델선택: 256GB / 색상선택: 라벤더,배송도 하루만에 왔고 충전기도 잘 왔어요! 보라색 이뻐요
평점5,23.07.04.,모델선택: 256GB / 색상선택: 크림,빠르고 좋아요 손이 작아서 큰거랑 고민했는데 오히려 손에 착 들어와서 기본이 좋은 것 같아요
평점5,23.03.07.,컬러(256GB): 256크림,아내에게  처음  새폰을 사줬습니다.아내가 처음에는  쓰던폰이  좋다고 자존심을 부리다가 30분후 자기가 유심을 바꾸고 있더군요 ㅎㅎ실물이 훨 이쁘고 가격 또한 타 판매 업체보다  좋아 구매 하였습니다.많이 파세요~^^
평점5,23.04.19.,정보없음,할인받아서 선물용으로 잘샀어요. 색상도 마음애 드네여.
평점5,23.10.08.,정보없음,너무 좋아요. 카메라 기능도 좋고 여러모로 맘에 드네요.
평점4,23.04.26.,용량: 256GB / 색상: 팬텀블랙,제품 좋아요.가격 좋고 구매후 바로 통화후 픽업했어요.
평점5,23.07.06.,색상: 크림,배송 빠릅니다! 그리고 크림색 너무 이뻐요.. 꼭 사세요!
평점5,23.05.25.,컬러: 크림,6년쓴 핸폰 바꿨어요~ 좋아요. 사은품으로 주신 투명케이스가 너무 좋아요. 모서리 범퍼도 올라와있고..굿입니다
평점5,23.09.30.,용량: S23 256GB / 색상: 팬텀블랙,진짜...23 살까말까 3개월고민했었어요추석전에 결국 라방보구 구매했습니다 배송빠르구요블랙 실물보니 고급스러워요  아내가 크림인데 견주어도 이쁩니다ㅎㅎ
평점5,23.04.20.,선택: 갤럭시 S23 256GB (크림),크림색상 이쁘네요정품케이스도 쓸만하고 맘에듭니다
평점5,23.07.08.,정보없음,생각보다 작긴 하지만 그립감도 좋고 색상도 이쁘네요
평점5,23.03.14.,컬러(256GB): 256라벤더,배송 완전 빠르고 좋아요. 라벤더 색상 너무 이뻐요.^^
평점5,23.07.23.,색상선택: 크림,좋아요 아이들 폰으로 보급형 사주려다 카메라때문에 좋은거 해줬는데 넘 좋아하네요 배송 확실하고 물건 확실
평점5,23.03.09.,선택: 갤럭시 S23 256GB (라벤더),"보라, 밤에 주문하고 다음날에 바로발송빨리 받았어요!  화면보다 더 밝은 연보라 입니다.넘 이쁘네요 ^^ 빠른배송 좋은상품 감사합니다.구매후 2500원정도 저렴해진것은 무엇,,(?)"
평점5,23.02.28.,제3자 정보제공 동의: 동의합니다 / 색상: 크림 [ZEFKOO],크림색상 아주 깨끗하고 깔끔합니다 가법고 좋아요!
평점5,23.04.29.,정보없음,배송도 빠르고 무엇보다 컴퓨존에서의 구매라 걱정없이 구매하였습니다. 너무 좋아요.
평점5,23.03.15.,컬러(256GB): 256라벤더,예뻐요! 케이스랑 필름 2개나 넣어주셔서 좋았어요!
평점5,23.06.29.,용량: S23 256GB / 색상: 팬텀블랙,아빠 핸드폰 바꿔드리려고 하나 샀어요.생각보다 좋아하시는 모습에 진작 바꿔드릴껄 이라는 생각이드네요 잘쓰겠습니다
평점5,23.09.17.,색상선택: 팬텀블랙,작동 잘 되고 금방 왔어요 케이스도 감사합니다
평점5,23.05.06.,정보없음,핸드폰 예뻐요. 저렴한 가격에 잘구매했습니다.
평점5,23.04.09.,선택: 갤럭시 S23 256GB (크림),저렴하게 잘 구입했습니다 작동도 잘되네요!!!
평점5,23.08.27.,용량: S23울트라 256GB / 색상: 라벤더,좋아요확실히 새 폰 좋네요.다 마음에 듭니다.
평점5,23.10.11.,정보없음,빠른배송 합리적인 가격 좋은제품 최고에요!!
평점5,23.07.04.,선택: 갤럭시 S23 256GB (라벤더),새상품 잘받았습니다아주 저렴하게 잘 샀습니다바이올렛 구매하고싶었는데 여기에 있어서 바로 했어요 감사합니다~^^
평점5,23.09.10.,모델선택: 256GB / 색상선택: 그린,색도 이쁘고 크기도 적당합니다!! 만족해요!!
평점5,23.05.25.,상세페이지안내내용동의: 동의함 / 컬러: 크림,배송도 빠르고 상품도 좋네요 잘쓰겠습니다
평점5,23.07.31.,용량: S23 256GB / 색상: 라벤더,좋은가격에 구매해서 잘 샀어요막상 필요할때 이런가격에 사기 힘든데 행사가 너무 굿타이밍이었네요
평점5,23.10.19.,모델선택: 512GB / 색상선택: 블랙,배송도 빠르고 저렴하게 사서 너무 좋아요!
평점5,23.05.02.,모델선택: 512GB / 색상선택: 크림,배송도 다음날 바로 왔고 크림색 예뻐요 :)
평점5,23.08.01.,정보없음,폰 새로 바꿨는데 색깔 깔끔하고 이쁩니다
평점5,23.10.21.,용량: S23 512G / 색상: 크림,라방할때 잘 구매햇어요. 너무너므 좋아요
평점5,23.02.18.,제3자 정보제공 동의: 동의합니다 / 색상: 라벤더 [LIFKOO],너무 이뻐요 엄마 선물로 짱좋아하시네요
